price,sqft_m2,link,rooms,address
600,,http://idealista.com/inmueble/31204832/,,"Chalet pareado en calle Mira el Río, 13, Algete"
800,,http://idealista.com/inmueble/31183221/,,"Piso en calle maría moliner, 9, Dehesa Vieja-Puente Cultural, San Sebastián de los Reyes"
1200,,http://idealista.com/inmueble/31173164/,,"Chalet adosado en calle Océano Pacífico, 14, Miramadrid, Paracuellos de Jarama"
2400,,http://idealista.com/inmueble/31128405/,,"Casa o chalet independiente en paseo de la estación, 1, San Crispín - La Estación Consorcio, Colmenar Viejo"
1490,,http://idealista.com/inmueble/31095653/,,"Chalet adosado en avenida del guadalix, 27, Santo Domingo"
2900,,http://idealista.com/inmueble/31056110/,,"Chalet en Encinar de los Reyes, La Moraleja"
2500,,http://idealista.com/inmueble/31043709/,,"Piso en El Soto de la Moraleja, La Moraleja"
1750,,http://idealista.com/inmueble/31031709/,,"Casa o chalet independiente en aldebaran, 5, Guadalix de la Sierra"
875,,http://idealista.com/inmueble/30774472/,,"Chalet pareado en calle de isaac albéniz, 5, Guadalix de la Sierra"
2000,,http://idealista.com/inmueble/31002849/,,"Piso en Encinar de los Reyes, La Moraleja"
1500,,http://idealista.com/inmueble/30990160/,,"Casa o chalet independiente en Altos de Jarama, Paracuellos de Jarama"
6000,,http://idealista.com/inmueble/30927936/,,Chalet en La Moraleja
1800,,http://idealista.com/inmueble/29070567/,,"Piso en Arroyo de la Vega, La Moraleja"
5000,,http://idealista.com/inmueble/28294222/,,Chalet en Ciudalcampo
2200,,http://idealista.com/inmueble/30860915/,,"Chalet en El Soto de la Moraleja, La Moraleja"
2400,,http://idealista.com/inmueble/30837158/,,"Piso en El Soto de la Moraleja, La Moraleja"
2700,,http://idealista.com/inmueble/30832329/,,"Piso en El Soto de la Moraleja, La Moraleja"
2200,,http://idealista.com/inmueble/30829374/,,"Chalet en El Soto de la Moraleja, La Moraleja"
12000,,http://idealista.com/inmueble/1195641/,,Chalet en La Moraleja
2600,,http://idealista.com/inmueble/30759501/,,"Piso en El Soto de la Moraleja, La Moraleja"
8500,,http://idealista.com/inmueble/30673992/,,Chalet en La Moraleja
1500,,http://idealista.com/inmueble/30673994/,,"Piso en Encinar de los Reyes, La Moraleja"
2800,,http://idealista.com/inmueble/30655409/,,Chalet en Valdelagua
4200,,http://idealista.com/inmueble/30584905/,,Chalet en La Moraleja
2300,,http://idealista.com/inmueble/30561355/,,"Piso en Encinar de los Reyes, La Moraleja"
4640,,http://idealista.com/inmueble/30528371/,,"Casa o chalet independiente en calle Naranjo de Bulnes, 7, Ciudalcampo"
4500,,http://idealista.com/inmueble/30499367/,,"Chalet en Encinar de los Reyes, La Moraleja"
2600,,http://idealista.com/inmueble/30485921/,,"Chalet en El Soto de la Moraleja, La Moraleja"
630,,http://idealista.com/inmueble/30475368/,,"Piso en calle Carlos Ruiz, 6, Centro Urbano, San Sebastián de los Reyes"
300,,http://idealista.com/inmueble/30447682/,,Chalet adosado en Navalafuente
2600,,http://idealista.com/inmueble/30373753/,,"Chalet en El Soto de la Moraleja, La Moraleja"
4150,,http://idealista.com/inmueble/30328012/,,Chalet en La Moraleja
3500,,http://idealista.com/inmueble/30266834/,,"Piso en El Soto de la Moraleja, La Moraleja"
8000,,http://idealista.com/inmueble/30238329/,,Chalet en La Moraleja
4750,,http://idealista.com/inmueble/30218844/,,Chalet en La Moraleja
6500,,http://idealista.com/inmueble/30215822/,,Chalet en La Moraleja
5900,,http://idealista.com/inmueble/30215820/,,"Chalet en Encinar de los Reyes, La Moraleja"
6000,,http://idealista.com/inmueble/30034152/,,"Ático en El Soto de la Moraleja, La Moraleja"
7500,,http://idealista.com/inmueble/30026893/,,Chalet en La Moraleja
3300,,http://idealista.com/inmueble/29981108/,,"Chalet en Encinar de los Reyes, La Moraleja"
8900,,http://idealista.com/inmueble/29964902/,,"Chalet en El Soto de la Moraleja, La Moraleja"
2600,,http://idealista.com/inmueble/29964901/,,"Chalet en El Soto de la Moraleja, La Moraleja"
825,,http://idealista.com/inmueble/29806914/,,"Dúplex en pasaje de Zamburiña, 2, Los Arroyos, San Sebastián de los Reyes"
3000,,http://idealista.com/inmueble/29738986/,,"Casa o chalet independiente en calle Acacia, 2, Algete"
2900,,http://idealista.com/inmueble/29696393/,,"Chalet en El Soto de la Moraleja, La Moraleja"
1550,,http://idealista.com/inmueble/1116817/,,"Piso en El Soto de la Moraleja, La Moraleja"
10000,,http://idealista.com/inmueble/29648424/,,Chalet en La Moraleja
2500,,http://idealista.com/inmueble/29536660/,,"Chalet adosado en calle San Enrique de Ossó, 303, Encinar de los Reyes, La Moraleja"
12500,,http://idealista.com/inmueble/29516691/,,Casa o chalet independiente en La Moraleja
12500,,http://idealista.com/inmueble/29486670/,,Chalet en La Moraleja
4000,,http://idealista.com/inmueble/29413977/,,"Chalet en El Soto de la Moraleja, La Moraleja"
800,,http://idealista.com/inmueble/29172809/,,"Piso en El Soto de la Moraleja, La Moraleja"
9500,,http://idealista.com/inmueble/28787415/,,Chalet en La Moraleja
10000,,http://idealista.com/inmueble/28725052/,,Chalet en La Moraleja
4500,,http://idealista.com/inmueble/28360944/,,Chalet en La Moraleja
2100,,http://idealista.com/inmueble/28353853/,,"Piso en Encinar de los Reyes, La Moraleja"
3500,,http://idealista.com/inmueble/28220473/,,"Chalet en Encinar de los Reyes, La Moraleja"
4950,,http://idealista.com/inmueble/27996102/,,Chalet en La Moraleja
4500,,http://idealista.com/inmueble/27967029/,,"Chalet en Encinar de los Reyes, La Moraleja"
4950,,http://idealista.com/inmueble/1564717/,,"Ático en Encinar de los Reyes, La Moraleja"
13000,,http://idealista.com/inmueble/27218290/,,Chalet en La Moraleja
5000,,http://idealista.com/inmueble/27010983/,,Chalet en La Moraleja
4300,,http://idealista.com/inmueble/26477745/,,Chalet en La Moraleja
6000,,http://idealista.com/inmueble/26072767/,,Chalet en La Moraleja
825,,http://idealista.com/inmueble/25910170/,,"Dúplex en avenida Orense, 3, Los Arroyos, San Sebastián de los Reyes"
9500,,http://idealista.com/inmueble/25684202/,,Chalet en La Moraleja
8500,,http://idealista.com/inmueble/1050142/,,Chalet en La Moraleja
15000,,http://idealista.com/inmueble/1050162/,,Chalet en La Moraleja
15000,,http://idealista.com/inmueble/1045340/,,Chalet en La Moraleja
12000,,http://idealista.com/inmueble/1045370/,,Chalet en La Moraleja
5000,,http://idealista.com/inmueble/1045369/,,Chalet en La Moraleja
1600,,http://idealista.com/inmueble/31275474/,,"Piso en El Soto de la Moraleja, La Moraleja"
450,,http://idealista.com/inmueble/31270378/,,"Piso en calle de lucio benito, San Agustin de Guadalix"
1500,,http://idealista.com/inmueble/31264728/,,"Dúplex en cuesta del cerro, El Soto de la Moraleja, La Moraleja"
3300,,http://idealista.com/inmueble/31222212/,,"Chalet adosado en Encinar de los Reyes, La Moraleja"
950,,http://idealista.com/inmueble/31211349/,,"Chalet adosado en Miramadrid, Paracuellos de Jarama"
2500,,http://idealista.com/inmueble/26718393/,,"Dúplex en Encinar de los Reyes, La Moraleja"
7500,,http://idealista.com/inmueble/31209976/,,Casa o chalet independiente en Ciudalcampo
4300,,http://idealista.com/inmueble/31202326/,,"Chalet pareado en Encinar de los Reyes, La Moraleja"
4000,,http://idealista.com/inmueble/31201057/,,Casa o chalet independiente en Ciudalcampo
4500,,http://idealista.com/inmueble/31200628/,,Casa o chalet independiente en Fuente del Fresno
2900,,http://idealista.com/inmueble/31144559/,,"Chalet adosado en El Soto de la Moraleja, La Moraleja"
4000,,http://idealista.com/inmueble/27959420/,,"Chalet adosado en El Soto de la Moraleja, La Moraleja"
1350,,http://idealista.com/inmueble/31135082/,,"Chalet pareado en Miramadrid, Paracuellos de Jarama"
2500,,http://idealista.com/inmueble/31128672/,,"Chalet adosado en El Soto de la Moraleja, La Moraleja"
1250,,http://idealista.com/inmueble/26309070/,,"Chalet adosado en Miramadrid, Paracuellos de Jarama"
1700,,http://idealista.com/inmueble/26092216/,,"Casa o chalet independiente en Miramadrid, Paracuellos de Jarama"
6000,,http://idealista.com/inmueble/31116146/,,Chalet adosado en La Moraleja
2100,,http://idealista.com/inmueble/31084532/,,"Ático en Encinar de los Reyes, La Moraleja"
1950,,http://idealista.com/inmueble/31081908/,,"Piso en Encinar de los Reyes, La Moraleja"
7000,,http://idealista.com/inmueble/31081497/,,Casa o chalet independiente en Ciudalcampo
4000,,http://idealista.com/inmueble/31081043/,,Casa o chalet independiente en Ciudalcampo
1050,,http://idealista.com/inmueble/30828818/,,"Chalet adosado en calle Marques de Auñon, s/n, Valdeolmos-Alalpardo"
1300,,http://idealista.com/inmueble/1854471/,,"Chalet pareado en camino Malatones, 63, Fuente el Saz de Jarama"
2600,,http://idealista.com/inmueble/1880559/,,"Chalet adosado en calle Hiedra, 87, El Soto de la Moraleja, La Moraleja"
600,,http://idealista.com/inmueble/28773725/,,"Chalet adosado en calle Rivero, Navalafuente"
2600,,http://idealista.com/inmueble/31286341/,,"Casa o chalet independiente en El Soto de la Moraleja, La Moraleja"
400,,http://idealista.com/inmueble/31285183/,,"Casa de pueblo en calle del campillo, 5, Gargantilla del Lozoya"
550,,http://idealista.com/inmueble/31264181/,,"Piso en calle la tejera, 2, Guadalix de la Sierra"
700,,http://idealista.com/inmueble/31263699/,,"Piso en Dehesa Vieja-Puente Cultural, San Sebastián de los Reyes"
850,,http://idealista.com/inmueble/31255511/,,"Dúplex en paseo de albacete, 115, Los Arroyos, San Sebastián de los Reyes"
750,,http://idealista.com/inmueble/28527693/,,"Piso en avenida Cerro del Aguila, 2, Pol. Industrial sur, San Sebastián de los Reyes"
875,,http://idealista.com/inmueble/31209275/,,"Chalet adosado en calle de las arcas, El Molar"
800,,http://idealista.com/inmueble/31186376/,,"Chalet en colonia de las puertas verdes, Ciudalcampo"
800,,http://idealista.com/inmueble/30499329/,,"Piso en calle del Doctor Casimiro Morcillo, 34, Ensanche, Alcobendas"
1300,,http://idealista.com/inmueble/31066340/,,"Chalet adosado en Parque Tecnológico, Tres Cantos"
1800,,http://idealista.com/inmueble/31063653/,,"Piso en avenida de la vega, Arroyo de la Vega, La Moraleja"
499,,http://idealista.com/inmueble/30922246/,,"Piso en avenida de madrid, Primera Fase - Nuevo Tres Cantos, Tres Cantos"
499,,http://idealista.com/inmueble/30922244/,,"Piso en avenida de madrid, Primera Fase - Nuevo Tres Cantos, Tres Cantos"
499,,http://idealista.com/inmueble/30922243/,,"Piso en avenida de madrid, Primera Fase - Nuevo Tres Cantos, Tres Cantos"
3300,,http://idealista.com/inmueble/31032219/,,"Chalet adosado en Encinar de los Reyes, La Moraleja"
1395,,http://idealista.com/inmueble/30884271/,,"Chalet adosado en calle rosalía de castro, San Agustin de Guadalix"
600,,http://idealista.com/inmueble/30868167/,,"Ático en paseo radar, Casco Urbano, Paracuellos de Jarama"
7500,,http://idealista.com/inmueble/30268334/,,Casa o chalet independiente en La Moraleja
4500,,http://idealista.com/inmueble/29595094/,,"Chalet pareado en camino Viejo, La Moraleja"
3500,,http://idealista.com/inmueble/29365846/,,Casa o chalet independiente en La Moraleja
3500,,http://idealista.com/inmueble/28300496/,,"Dúplex en El Soto de la Moraleja, La Moraleja"
4850,,http://idealista.com/inmueble/26759261/,,"Chalet pareado en Encinar de los Reyes, La Moraleja"
3000,,http://idealista.com/inmueble/25881965/,,Casa o chalet independiente en Algete
4000,,http://idealista.com/inmueble/25875374/,,Casa o chalet independiente en La Moraleja
5200,,http://idealista.com/inmueble/25792070/,,Casa o chalet independiente en Ciudalcampo
8500,,http://idealista.com/inmueble/25792060/,,Casa o chalet independiente en La Moraleja
5000,,http://idealista.com/inmueble/455161/,,Casa o chalet independiente en La Moraleja
2400,,http://idealista.com/inmueble/31283230/,,"Piso en El Soto de la Moraleja, La Moraleja"
460,,http://idealista.com/inmueble/29656870/,,"Piso en avenida Juan Pablo II, 23, Miramadrid, Paracuellos de Jarama"
1500,,http://idealista.com/inmueble/31267553/,,"Chalet pareado en calle miramadrid, 59, Miramadrid, Paracuellos de Jarama"
2200,,http://idealista.com/inmueble/31260665/,,"Dúplex en Encinar de los Reyes, La Moraleja"
4900,,http://idealista.com/inmueble/31259987/,,Casa o chalet independiente en Santo Domingo
700,,http://idealista.com/inmueble/26736467/,,"Piso en calle la Tejera, 16, Cobeña"
5000,,http://idealista.com/inmueble/31222087/,,Casa o chalet independiente en Santo Domingo
900,,http://idealista.com/inmueble/31194727/,,"Piso en Miramadrid, Paracuellos de Jarama"
3500,,http://idealista.com/inmueble/31191823/,,Casa o chalet independiente en Fuente del Fresno
1150,,http://idealista.com/inmueble/31135431/,,"Piso en Vega de la Moraleja, San Sebastián de los Reyes"
750,,http://idealista.com/inmueble/31121705/,,"Piso en Miramadrid, Paracuellos de Jarama"
950,,http://idealista.com/inmueble/31107782/,,Chalet adosado en Algete
2400,,http://idealista.com/inmueble/31271534/,,"Piso en Encinar de los Reyes, La Moraleja"
600,,http://idealista.com/inmueble/31255475/,,Dúplex en Fuente el Saz de Jarama
1450,,http://idealista.com/inmueble/31253807/,,Chalet pareado en Club de Campo
460,,http://idealista.com/inmueble/31169695/,,"Piso en avenida juan pablo ii, 23, Miramadrid, Paracuellos de Jarama"
1400,,http://idealista.com/inmueble/31153086/,,"Chalet adosado en camino de guadalix, 7, San Agustin de Guadalix"
1100,,http://idealista.com/inmueble/30947305/,,"Piso en calle juan de herrera, Vega de la Moraleja, San Sebastián de los Reyes"
2900,,http://idealista.com/inmueble/30857012/,,"Chalet adosado en calle de la petunia, El Soto de la Moraleja, La Moraleja"
4000,,http://idealista.com/inmueble/30752866/,,"Chalet adosado en El Soto de la Moraleja, La Moraleja"
4000,,http://idealista.com/inmueble/30105387/,,Casa o chalet independiente en La Moraleja
450,,http://idealista.com/inmueble/28681749/,,"Piso en calle Transcantabrico, San Crispín - La Estación Consorcio, Colmenar Viejo"
500,,http://idealista.com/inmueble/31261382/,,"Piso en Casco Urbano, Paracuellos de Jarama"
4300,,http://idealista.com/inmueble/31224701/,,"Casa o chalet independiente en Encinar de los Reyes, La Moraleja"
3200,,http://idealista.com/inmueble/31206811/,,"Ático en Encinar de los Reyes, La Moraleja"
2200,,http://idealista.com/inmueble/31197811/,,"Piso en Encinar de los Reyes, La Moraleja"
3300,,http://idealista.com/inmueble/31197804/,,"Casa o chalet independiente en Encinar de los Reyes, La Moraleja"
2100,,http://idealista.com/inmueble/31179005/,,"Chalet adosado en El Soto de la Moraleja, La Moraleja"
3200,,http://idealista.com/inmueble/31166891/,,"Dúplex en Encinar de los Reyes, La Moraleja"
2050,,http://idealista.com/inmueble/31151287/,,"Piso en Encinar de los Reyes, La Moraleja"
5000,,http://idealista.com/inmueble/31138173/,,Casa o chalet independiente en Santo Domingo
900,,http://idealista.com/inmueble/31137613/,,Chalet en Pedrezuela
4400,,http://idealista.com/inmueble/31127592/,,Casa o chalet independiente en Ciudalcampo
3200,,http://idealista.com/inmueble/31126216/,,"Chalet adosado en Encinar de los Reyes, La Moraleja"
385,,http://idealista.com/inmueble/31121620/,,"Piso en calle del rosario, Valdetorres de Jarama"
2300,,http://idealista.com/inmueble/31113518/,,"Piso en El Soto de la Moraleja, La Moraleja"
2800,,http://idealista.com/inmueble/31085546/,,"Piso en El Soto de la Moraleja, La Moraleja"
4000,,http://idealista.com/inmueble/31079219/,,"Casa o chalet independiente en El Soto de la Moraleja, La Moraleja"
850,,http://idealista.com/inmueble/31057714/,,"Chalet pareado en calle de waksman, 4, Soto del Real"
2400,,http://idealista.com/inmueble/31044788/,,"Casa o chalet independiente en avenida Principal, 18, Valdelagua"
550,,http://idealista.com/inmueble/31031645/,,"Piso en travesía de leganitos, 17, Casco Urbano, Paracuellos de Jarama"
750,,http://idealista.com/inmueble/27681647/,,"Piso en avenida Juan Pablo II, 58, Miramadrid, Paracuellos de Jarama"
1100,,http://idealista.com/inmueble/30997337/,,"Chalet adosado en calle de la Nueva Era de Postas, 3, San Agustin de Guadalix"
800,,http://idealista.com/inmueble/30990711/,,"Chalet adosado en calle alfredo sendín, 24, Daganzo de Arriba"
675,,http://idealista.com/inmueble/30972310/,,"Piso en calle de pío xii, Centro Urbano, San Sebastián de los Reyes"
715,,http://idealista.com/inmueble/1939746/,,"Chalet adosado en calle Caño, 63, Guadalix de la Sierra"
1150,,http://idealista.com/inmueble/30961709/,,"Chalet pareado en calle Libertad, 94, Algete"
900,,http://idealista.com/inmueble/30876775/,,"Chalet pareado en calle Manuel, 11, El Olivar - La Magdalena, Colmenar Viejo"
950,,http://idealista.com/inmueble/28698233/,,"Chalet adosado en ronda de los Puertos, 59, El Olivar - La Magdalena, Colmenar Viejo"
